customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00172,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.2,4391.8,No
CUST_00173,Male,0,No,No,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.85,2025.59,No
CUST_00174,Female,0,No,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.48,3278.72,Yes
CUST_00175,Female,1,No,No,64,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,67.84,4376.91,No
CUST_00176,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.75,2605.25,No
CUST_00177,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),106.97,3456.9,No
CUST_00178,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),82.66,4716.65,Yes
CUST_00179,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,91.6,4878.11,No
CUST_00180,Male,0,No,No,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.91,1514.69,Yes
CUST_00181,Male,0,No,No,52,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),93.59,4878.11,No
CUST_00182,Male,0,Yes,Yes,18,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,79.71,1468.72,No
CUST_00183,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),40.74,1466.82,No
CUST_00184,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),114.92,1392.78,No
CUST_00185,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.31,3595.88,No
CUST_00186,Male,0,No,No,10,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.04,1034.51,Yes
CUST_00187,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,71.61,3724.11,No
CUST_00188,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.16,3860.21,No
CUST_00189,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.41,2191.84,No
CUST_00190,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,73.71,2908.22,No
CUST_00191,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,20.57,214.38,Yes
CUST_00192,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,38.13,1124.43,No
CUST_00193,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,46.66,1074.06,Yes
CUST_00194,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.21,4652.77,Yes
CUST_00195,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,101.66,6235.89,Yes
CUST_00196,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),65.6,2829.01,No
CUST_00197,Female,0,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),75.24,3709.83,No
CUST_00198,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.25,3298.92,Yes
CUST_00199,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.17,2966.16,No
CUST_00200,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,23.12,1230.66,Yes
CUST_00201,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),36.0,1250.11,No
CUST_00202,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.9,854.11,No
CUST_00203,Male,0,No,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.04,1438.97,No
CUST_00204,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,52.56,255.53,No
CUST_00205,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,92.24,214.57,No
CUST_00206,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.92,532.45,No
CUST_00207,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,58.01,2080.27,No
CUST_00208,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,58.18,4079.14,No
CUST_00209,Female,0,No,No,72,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.21,5673.61,No
CUST_00210,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),109.08,2302.16,No
CUST_00211,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.29,7227.62,No
CUST_00212,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),79.67,2813.37,No
CUST_00213,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.52,3369.92,No
CUST_00214,Male,0,Yes,Yes,15,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.55,1347.79,No
CUST_00215,Male,0,No,Yes,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.14,6116.99,No
CUST_00216,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.44,1085.98,No
CUST_00217,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.17,592.05,Yes
CUST_00218,Male,1,Yes,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.11,4675.95,Yes
CUST_00219,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),119.64,2665.55,No
CUST_00220,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.0,749.22,Yes
CUST_00221,Male,1,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.21,1415.96,Yes
CUST_00222,Male,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.5,1611.78,Yes
CUST_00223,Female,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.57,1455.33,No
CUST_00224,Female,0,No,No,44,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.46,1675.67,No
CUST_00225,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),62.28,584.06,No
CUST_00226,Female,0,No,Yes,34,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.19,3049.3,No
CUST_00227,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.53,1224.06,Yes
CUST_00228,Female,0,No,Yes,62,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,73.6,4595.16,Yes
CUST_00229,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,62.37,2855.02,No
CUST_00230,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,6840.17,No
CUST_00231,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,83.94,4894.81,No
CUST_00232,Female,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,107.22,2045.07,No
CUST_00233,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,92.77,1511.67,No
CUST_00234,Female,1,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),32.32,260.38,Yes
CUST_00235,Female,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.19,2686.86,No
CUST_00236,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),22.54,414.33,No
CUST_00237,Female,1,No,No,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.51,2044.55,No
CUST_00238,Female,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.02,2609.12,Yes
CUST_00239,Male,1,Yes,No,50,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,105.2,5299.8,Yes
CUST_00240,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.4,132.41,Yes
CUST_00241,Female,0,No,Yes,59,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.64,4958.58,Yes
CUST_00242,Male,0,No,No,28,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,37.62,1061.54,No
CUST_00243,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,114.76,5316.3,Yes
CUST_00244,Male,0,No,No,64,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,72.01,4608.74,No
CUST_00245,Male,0,Yes,Yes,70,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.24,6337.89,Yes
CUST_00246,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,83.95,3954.95,No
CUST_00247,Male,0,Yes,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.97,724.15,No
CUST_00248,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,109.92,803.12,No
CUST_00249,Male,0,Yes,Yes,31,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.98,2576.7,Yes
CUST_00250,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,70.05,3580.1,No
CUST_00251,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.89,2118.33,Yes
CUST_00252,Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.85,1667.3,Yes
CUST_00253,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.03,600.89,No
CUST_00254,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.68,3534.62,No
CUST_00255,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,4262.05,Yes
CUST_00256,Male,0,No,No,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.83,1540.1,No
CUST_00257,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),83.2,343.39,Yes
CUST_00258,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,59.13,3383.81,No
CUST_00259,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),38.87,1208.81,Yes
CUST_00260,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),80.36,265.28,No
CUST_00261,Male,0,No,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),102.77,6887.12,Yes
CUST_00262,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.67,3325.71,No
CUST_00263,Male,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.97,561.76,No
CUST_00264,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,49.23,2956.73,No
CUST_00265,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),118.1,7826.49,No
CUST_00266,Female,1,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.33,749.8,No
CUST_00267,Female,0,Yes,No,32,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),34.39,1145.18,No
CUST_00268,Female,0,Yes,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,119.0,2265.15,Yes
CUST_00269,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,107.97,7140.73,Yes
CUST_00270,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.13,5433.68,No
CUST_00271,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),33.4,2205.75,No
CUST_00272,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.54,664.47,Yes
CUST_00273,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.38,1295.64,Yes
CUST_00274,Female,0,No,No,69,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,82.36,5712.08,Yes
CUST_00275,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.68,1630.5,Yes
CUST_00276,Female,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.87,173.85,No
CUST_00277,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),47.71,318.23,No
CUST_00278,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.79,3512.45,No
CUST_00279,Male,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),99.2,5775.14,No
CUST_00280,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),83.59,4128.14,Yes
CUST_00281,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,26.73,501.9,No
CUST_00282,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.04,4581.03,Yes
CUST_00283,Female,1,No,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,72.52,5253.47,No
CUST_00284,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),68.45,2760.95,No
CUST_00285,Female,1,No,Yes,46,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),113.27,5231.83,No
CUST_00286,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),18.9,1381.41,Yes
CUST_00287,Male,1,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),74.7,5240.02,No
CUST_00288,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.71,6741.45,Yes
CUST_00289,Male,1,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.5,49.74,No
CUST_00290,Female,1,No,No,52,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),54.43,2862.91,No
CUST_00291,Male,0,No,No,35,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),117.7,4128.99,No
CUST_00292,Male,1,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,39.6,2767.34,No
CUST_00293,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.18,392.25,No
CUST_00294,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,94.1,1608.69,No
CUST_00295,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,57.82,3086.84,No
CUST_00296,Female,0,Yes,No,52,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.6,3133.29,No
CUST_00297,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,24.45,387.43,Yes
CUST_00298,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,37.39,1090.4,Yes
CUST_00299,Male,1,No,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.82,863.01,Yes
CUST_00300,Female,0,No,Yes,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),101.47,109.73,No
CUST_00301,Male,0,No,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),49.07,1472.58,No
CUST_00302,Male,1,No,Yes,36,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),56.93,2088.06,No
CUST_00303,Male,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,62.92,3239.73,No
CUST_00304,Female,1,Yes,Yes,37,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,53.29,1978.24,Yes
CUST_00305,Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.7,5865.03,Yes
CUST_00306,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,19.31,1059.11,No
CUST_00307,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,107.78,5649.21,No
CUST_00308,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,48.67,603.09,No
CUST_00309,Female,0,Yes,No,52,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.98,5613.05,Yes
CUST_00310,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,64.35,71.33,Yes
CUST_00311,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),97.19,699.65,Yes
CUST_00312,Male,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.23,1781.67,Yes
CUST_00313,Female,0,No,No,43,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.73,2127.95,Yes
CUST_00314,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),83.31,5955.78,No
CUST_00315,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.96,1404.65,Yes
CUST_00316,Female,0,Yes,Yes,59,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),66.55,3952.02,No
CUST_00317,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.9,209.43,Yes
CUST_00318,Male,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.13,1459.48,No
